InventoryID,Glottocode,ISO6393,GlottologName,PhoibleName,SpecificDialect,Source,family_id,level,status,latitude,longitude,country_ids,macroarea,Uvulars,Marginal_Uvular,Ejectives,Marginal_Ejective
602,mund1320,unr,Mundari,MUNDARI,NA,upsid,aust1305,language,safe,25.0391,87.1792,BD IN NP,NA,NA,NA,NA,NA
603,nort2690,uzn,Northern Uzbek,UZBEK,NA,upsid,turk1311,language,safe,43.7489,59.231,AF CN KG KZ TJ TM UZ,NA,3,NA,NA,NA
604,vani1248,vam,Vanimo,VANIMO,NA,upsid,skoo1245,language,vulnerable,-2.68501,141.258,PG,Papunesia,NA,NA,NA,NA
605,viet1252,vie,Vietnamese,VIETNAMESE,NA,upsid,aust1305,language,safe,20.681188,105.774071,CN LA VN,Eurasia,NA,NA,NA,NA
606,mbab1239,vmb,Mbabaram,MBABARAM,NA,upsid,pama1250,language,extinct,-20.1389,143.438,AU,Australia,NA,NA,NA,NA
607,wapp1239,wao,Wappo,WAPPO,NA,upsid,yuki1242,language,extinct,38.25,-122.5,US,North America,NA,NA,6,NA
608,wapi1253,wap,Wapishana,WAPISHANA,NA,upsid,araw1281,language,vulnerable,2.58744,-59.8021,BR GY,South America,NA,NA,NA,NA
609,wara1303,wba,Warao,WARAO,NA,upsid,,language,vulnerable,7.50851,-59.3528,GY SR VE,South America,NA,NA,NA,NA
610,nucl1620,wgi,Wahgi,WAHGI,NA,upsid,nucl1709,language,safe,-6.11629,144.665,PG,Papunesia,NA,NA,NA,NA
611,wich1260,wic,Wichita,WICHITA,NA,upsid,cadd1255,language,extinct,35.0665,-98.1831,US,North America,NA,NA,3,NA
612,wikm1247,wim,Wik-Mungkan,WIK-MUNKAN,NA,upsid,pama1250,language,definitely endangered,-13.98051,141.81611,AU,Australia,NA,NA,NA,NA
613,wint1259,wit,Wintu,WINTU,NA,upsid,wint1258,language,extinct,39.7176,-122.445,US,North America,3,NA,7,NA
614,wiyo1248,wiy,Wiyot,WIYOT,NA,upsid,algi1248,language,extinct,39.2492,-122.952,US,North America,NA,NA,NA,NA
615,want1252,wnc,Wantoat,WANTOAT,NA,upsid,nucl1709,language,definitely endangered,-6.15216,146.513,PG,Papunesia,NA,NA,NA,NA
616,usan1239,wnu,Usan,USAN,NA,upsid,nucl1709,language,safe,-4.84265,145.362,PG,Papunesia,NA,NA,NA,NA
617,kama1365,woi,Kamang,WOISIKA,NA,upsid,timo1261,language,definitely endangered,-8.26897,124.792,ID,Papunesia,NA,NA,NA,NA
618,nucl1347,wol,Wolof,WOLOF,NA,upsid,atla1278,language,safe,15.2534,-15.383,GM GW ML MR SN,Africa,2,NA,NA,NA
619,wari1266,wrs,Waris,WARIS,NA,upsid,bord1247,language,definitely endangered,-3.139,140.931,ID PG,Papunesia,NA,NA,NA,NA
620,wara1290,wrz,Warray,WARAY,NA,upsid,gunw1250,language,critically endangered,-13.0941,131.236,AU,Australia,NA,NA,NA,NA
621,bert1248,wti,Berta,BERTA,NA,upsid,,language,definitely endangered,10.6474,34.7042,ET SD,Africa,NA,NA,3,NA
622,wuch1236,wuu,Wu Chinese,CHANGZHOU,NA,upsid,sino1245,language,safe,29.8621,119.682,CN,Eurasia,NA,NA,NA,NA
623,wang1291,wyb,Ngiyambaa,NGIYAMBAA,NA,upsid,pama1250,language,critically endangered,-30.6481,146.18,AU,Australia,NA,NA,NA,NA
624,kawa1283,xaw,Kawaiisu,KAWAIISU,NA,upsid,utoa1244,language,critically endangered,36.0538,-118.679,US,North America,NA,NA,NA,NA
625,komo1258,xom,Komo (Sudan),KOMA,NA,upsid,koma1264,language,definitely endangered,8.94162,34.0939,ET SD,NA,NA,NA,4,NA
626,libe1247,xpe,Liberia Kpelle,KPELLE,NA,upsid,mand1469,language,safe,6.92048,-9.96128,GN LR,Africa,NA,NA,NA,NA
627,katc1249,xtc,Katcha-Kadugli-Miri,KADUGLI,NA,upsid,kadu1256,language,vulnerable,10.8423,29.4914,SD,Africa,NA,NA,NA,NA
628,yagu1244,yad,Yagua,YAGUA,NA,upsid,peba1241,language,definitely endangered,-3.42913,-72.2186,CO PE,South America,NA,NA,NA,NA
629,yaqu1251,yaq,Yaqui,YAQUI,NA,upsid,utoa1244,language,vulnerable,29.9446,-110.681,MX US,North America,NA,NA,NA,NA
630,yucu1253,ycn,Yucuna,YUCUNA,NA,upsid,araw1281,language,definitely endangered,-0.76075,-71.0033,BR CO PE,South America,NA,NA,NA,NA
631,taro1263,yer,Tarok,TAROK,NA,upsid,atla1278,language,safe,8.98356,10.0288,NG,Africa,NA,NA,NA,NA
632,yaga1260,ygr,Yagaria,YAGARIA,NA,upsid,nucl1709,language,safe,-6.32432,145.388,PG,Papunesia,NA,NA,NA,NA
633,yidi1250,yii,Yidiñ,YIDINY,NA,upsid,pama1250,language,severely endangered,-17.1332,145.876,AU,Australia,NA,NA,NA,NA
634,nort2745,ykg,Northern Yukaghir,YUKAGHIR,NA,upsid,yuka1259,language,critically endangered,65.3874,151.318,RU,NA,2,NA,NA,NA
635,yana1271,ynn,Yana,YANA,NA,upsid,,language,extinct,39.2769,-121.608,US,North America,NA,NA,4,NA
636,yoru1245,yor,Yoruba,YORUBA,NA,upsid,atla1278,language,safe,7.15345,3.67225,BJ NG,Africa,NA,NA,NA,NA
637,yare1248,yrb,Yareba,YAREBA,NA,upsid,yare1250,language,safe,-9.50651,148.605,PG,Papunesia,NA,NA,NA,NA
638,nene1249,yrk,Tundra Nenets,NENETS,NA,upsid,ural1272,language,definitely endangered,66.1775,71.0234,RU,Eurasia,NA,NA,NA,NA
639,yess1239,yss,Yessan-Mayo,YESSAN-MAYO,NA,upsid,sepi1257,language,definitely endangered,-4.15721,142.574,PG,Papunesia,NA,NA,NA,NA
640,yuca1254,yua,Yucatec Maya,YUCATEC,NA,upsid,maya1287,language,safe,18.7757,-88.9567,BZ GT MX,North America,NA,NA,5,NA
641,yuch1247,yuc,Yuchi,YUCHI,NA,upsid,,language,critically endangered,35.96146,-95.03933,US,NA,NA,NA,9,NA
642,yuec1235,yue,Yue Chinese,TAISHAN,NA,upsid,sino1245,language,safe,23,113,CN VN,Eurasia,NA,NA,NA,NA
643,yulu1243,yul,Yulu,YULU,NA,upsid,cent2225,language,definitely endangered,8.04124,23.6166,CD CF SD,Africa,NA,NA,NA,NA
644,nucl1454,yva,Yawa,YAWA,NA,upsid,yawa1259,language,safe,-1.77196,136.263,ID,Papunesia,NA,NA,NA,NA
645,zand1248,zne,Zande,AZANDE,NA,upsid,atla1278,language,safe,4.62047,26.7157,CD CF SD,Africa,NA,NA,NA,NA
646,copa1236,zoc,Copainalá Zoque,ZOQUE,NA,upsid,mixe1284,language,definitely endangered,17.2157,-93.3183,MX,North America,NA,NA,NA,NA
647,zulu1248,zul,Zulu,ZULU,NA,upsid,atla1278,language,safe,-25.3305,31.3512,BW LS MZ SZ ZA,NA,NA,NA,5,NA
648,zuni1245,zun,Zuni,ZUNI,NA,upsid,,language,definitely endangered,35.0056,-108.782,US,North America,NA,NA,4,NA
649,abid1235,abi,Abidji,Abidji,NA,aa,atla1278,language,safe,5.65656,-4.58421,CI,Africa,NA,NA,NA,NA
650,adio1239,adj,Adioukrou,Adioukrou,NA,aa,atla1278,language,safe,5.38228,-4.52522,CI,Africa,NA,NA,NA,NA
651,ajab1235,ajg,Aja (Benin),Adja,Adja (Bénin),aa,atla1278,language,safe,7.06634,1.64992,BJ TG,Africa,2,NA,NA,NA
652,ajab1235,ajg,Aja (Benin),Adja,Adja (Togo),aa,atla1278,language,safe,7.06634,1.64992,BJ TG,Africa,NA,NA,NA,NA
653,anyi1244,mtb,Anyin Morofo,Agni Sanvi,NA,aa,atla1278,language,safe,6.1627,-4.64232,CI,Africa,NA,NA,NA,NA
654,igoo1238,ahl,Igo,Ahlõ,NA,aa,atla1278,language,definitely endangered,7.25499,0.67846,GH TG,Africa,NA,NA,NA,NA
655,akan1250,aka,Akan,Akan,NA,aa,atla1278,language,safe,6.34756,-1.33254,GH TG,Africa,NA,NA,NA,NA
656,akoo1248,bss,Akoose,Akɔɔse,Akɔɔse (Bakossi),aa,atla1278,language,safe,4.9243,9.65522,CM,Africa,NA,NA,NA,NA
657,ngas1240,anc,Ngas,Angas,NA,aa,afro1255,language,safe,9.32042,9.46146,NG,Africa,NA,NA,NA,NA
658,anuf1239,cko,Anufo,Anufɔ,NA,aa,atla1278,language,safe,10.2839,0.56021,BJ GH TG,Africa,NA,NA,NA,NA
659,suda1236,apd,Sudanese Arabic,Arabe,NA,aa,afro1255,language,safe,17.8021,33.3179,CF EG ER ET LY SD TD,Africa,NA,NA,NA,NA
660,avok1242,avu,Avokaya,Avokaya,NA,aa,cent2225,language,safe,4.38639,29.9379,CD SD,Africa,NA,NA,NA,NA
661,veng1238,bav,Vengo,Babungo,"Babungo (Grassfields Bantu, Ring)",aa,atla1278,language,safe,6.11403,10.4137,CM,Africa,NA,NA,NA,NA
662,bafu1246,bfd,Bafut,Bafut,NA,aa,atla1278,language,safe,6.14153,10.1194,CM,Africa,NA,NA,NA,NA
663,baka1272,bkc,Baka (Cameroon),Baka,NA,aa,atla1278,language,vulnerable,2.16013,13.7804,CF CG CM GA,Africa,NA,NA,NA,NA
664,bamb1269,bam,Bambara,Bambara,NA,aa,mand1469,language,safe,12.0401,-9.98949,CI GN ML SN,NA,NA,NA,NA,NA
665,band1345,bfl,Banda-Ndélé,Banda,Banda (CAF),aa,atla1278,language,safe,8.03339,23.9021,CF SD,Africa,NA,NA,NA,NA
666,band1345,bfl,Banda-Ndélé,Banda,Banda (Sudan),aa,atla1278,language,safe,8.03339,23.9021,CF SD,Africa,NA,NA,NA,NA
667,band1352,bza,Bandi,Bandi,Bandi (Gbande),aa,mand1469,language,safe,7.73729,-10.1684,GN LR SL,Africa,NA,NA,NA,NA
668,baou1238,bci,Baoulé,Baoulé,Baoulé (Baule; Baulé),aa,atla1278,language,safe,5.42509,-4.76565,CI,Africa,NA,NA,NA,NA
669,baat1238,bba,Baatonum,Bariba,NA,aa,atla1278,language,safe,9.63186,2.99607,BJ NG,Africa,NA,NA,NA,NA
670,basa1284,bas,Basa (Cameroon),Basaa,NA,aa,atla1278,language,safe,3.80765,10.4213,CM,Africa,NA,NA,NA,NA
671,nucl1418,bsq,Bassa,Bassa,NA,aa,atla1278,language,safe,7.27501,-11.543,LR SL,Africa,NA,NA,NA,NA
672,ntch1242,bud,Ntcham,Bassar,NA,aa,atla1278,language,safe,9.23971,0.599275,GH TG,Africa,NA,NA,NA,NA
673,gagn1235,btg,Gagnoa Bété,Bété,NA,aa,atla1278,language,safe,6.10051,-5.9701,CI,Africa,NA,NA,NA,NA
674,bekw1241,bkv,Bekwarra,Bekwarra,NA,aa,atla1278,language,safe,6.73737,8.86489,NG,Africa,NA,NA,NA,NA
675,bero1242,bom,Berom,Berom,NA,aa,atla1278,language,safe,9.67037,8.81221,NG,Africa,NA,NA,NA,NA
676,beng1286,nhb,Beng,Bɛ̀ŋ,Bɛ̀ŋ (Ngain),aa,mand1469,language,safe,7.78122,-4.23539,CI,Africa,NA,NA,NA,NA
677,bhel1238,bhy,Bhele,Bhele,NA,aa,atla1278,language,vulnerable,0.24553,28.6681,CD,Africa,NA,NA,NA,NA
678,bial1238,beh,Biali,Biali,NA,aa,atla1278,language,safe,11.0382,1.08259,BF BJ TG,Africa,NA,NA,NA,NA
679,bimo1239,bim,Bimoba,Bimoba,NA,aa,atla1278,language,vulnerable,10.4575,0.06121,GH TG,Africa,NA,NA,NA,NA
680,biss1248,bib,Bissa,Bisa,NA,aa,mand1469,language,safe,10.4257,-1.67332,BF CI GH TG,Africa,NA,NA,NA,NA
681,nort2819,bbo,Northern Bobo Madaré,Bobo,Bobo (Boomu),aa,mand1469,language,safe,12.4182,-4.47538,BF ML,Africa,NA,NA,NA,NA
682,boko1266,bqc,Boko (Benin),Boussa,Boussa (Boko),aa,mand1469,language,safe,10.5189,3.71771,BJ NG,Africa,NA,NA,NA,NA
683,hain1253,bzx,Hainyaxo Bozo,Bozo,NA,aa,mand1469,language,safe,13.8734,-5.65085,ML,Africa,1,NA,NA,NA
684,bulu1251,bum,Bulu (Cameroon),Bulu,NA,aa,atla1278,language,safe,3.16141,11.6365,CM GA GQ,Africa,NA,NA,NA,NA
685,cerm1238,cme,Cerma,Cerma,NA,aa,atla1278,language,safe,10.1245,-4.94917,BF CI,Africa,NA,NA,NA,NA
686,chum1261,ncu,Chumburung,Chumburung,NA,aa,atla1278,language,safe,8.15211,-0.2755,GH,Africa,NA,NA,NA,NA
687,nucl1683,dbq,Daba,Daba,NA,aa,afro1255,language,vulnerable,10.3521,13.6318,CM NG,Africa,NA,NA,NA,NA
688,sout2789,dga,Central Dagaare,Dagaare,NA,aa,atla1278,language,safe,10.4226,-2.52265,BF GH,Africa,NA,NA,NA,NA
689,nort2780,dgi,Northern Dagara,Dagara,NA,aa,atla1278,language,safe,11.0441,-3.0124,BF GH,Africa,NA,NA,NA,NA
690,dagb1246,dag,Dagbani,Dagbani,NA,aa,atla1278,language,safe,9.64745,-0.43227,GH TG,Africa,NA,NA,NA,NA
691,dann1241,daf,Dan,Dan,NA,aa,mand1469,language,safe,7.22812,-8.24535,CI GN LR,Africa,NA,NA,NA,NA
692,adan1247,ada,Adangme,Dangme,NA,aa,atla1278,language,safe,5.9437,0.13243,GH,Africa,NA,NA,NA,NA
693,daza1242,dzg,Dazaga,Daza,NA,aa,saha1256,language,safe,15.7358,15.8517,LY NE SD TD,Africa,NA,NA,NA,NA
694,luok1236,luo,Luo (Kenya and Tanzania),Dholuo,NA,aa,nilo1247,language,safe,-0.93296,34.4896,KE TZ,Africa,NA,NA,NA,NA
695,lako1244,dic,Lakota Dida,Dida,NA,aa,atla1278,language,safe,5.86012,-5.40633,CI,Africa,NA,NA,NA,NA
696,dyul1238,dyu,Dyula,Dioula,NA,aa,mand1469,language,safe,10.4536,-4.72007,BF CI ML,Africa,NA,NA,NA,NA
697,dita1238,tbz,Ditammari,Ditammari,NA,aa,atla1278,language,safe,10.1614,1.18045,BJ TG,Africa,NA,NA,NA,NA
698,doya1240,dow,Doyayo,Doayo,NA,aa,atla1278,language,safe,8.68604,13.0768,CM,Africa,NA,NA,NA,NA
699,toro1252,dts,Toro So Dogon,Dogon,NA,aa,dogo1299,language,safe,14.40749,-3.10006,ML,Africa,NA,NA,NA,NA
700,dual1243,dua,Duala,Duala,NA,aa,atla1278,language,safe,4.10208,9.61877,CM,Africa,NA,NA,NA,NA
701,duru1249,dug,Duruma,Duruma,NA,aa,atla1278,language,safe,-4.09629,39.322,KE TZ,Africa,NA,NA,NA,NA
702,ebir1243,igb,Ebira,Ebira,NA,aa,atla1278,language,safe,8.15516,7.06183,NG,Africa,NA,NA,NA,NA
703,ewee1241,ewe,Ewe,Eʋe,NA,aa,atla1278,language,safe,6.46061,0.814975,GH TG,Africa,1,NA,NA,NA
704,bini1246,bin,Bini,Ẹdo,NA,aa,atla1278,language,safe,6.40701,5.70426,NG,Africa,NA,NA,NA,NA
705,ezaa1238,eza,Ezaa,Ẹzaa,NA,aa,atla1278,dialect,safe,NA,NA,,Africa,NA,NA,NA,NA
706,ejag1239,etu,Ejagham,Ejagham de l'ouest,NA,aa,atla1278,language,safe,5.54442,8.90959,CM NG,Africa,NA,NA,NA,NA
707,emai1241,ema,Emai-Iuleha-Ora,Emai,NA,aa,atla1278,language,safe,7.09089,5.84494,NG,Africa,1,NA,NA,NA
708,enge1239,enn,Engenni,Engenni,NA,aa,atla1278,language,safe,5.11931,6.37339,NG,Africa,NA,NA,NA,NA
709,ewon1239,ewo,Ewondo,Ewondo,NA,aa,atla1278,language,safe,4.21141,11.93646,CM GA GQ,Africa,NA,NA,NA,NA
710,fefe1239,fmp,Fe'fe',Fe'efe'fe,NA,aa,atla1278,language,safe,5.18158,10.1442,CM,Africa,NA,NA,NA,NA
711,fonn1241,fon,Fon,Fɔn,NA,aa,atla1278,language,safe,7.15484,1.66495,BJ TG,Africa,NA,NA,NA,NA
712,adam1253,fub,Adamawa Fulfulde,Fulfulde,Fulfulde (Cameroon),aa,atla1278,language,safe,8.140326,13.077338,CM ER ET NG SD TD,Africa,NA,NA,NA,NA
713,cent2018,fuq,Central-Eastern Niger Fulfulde,Fulfulde,Fulfulde (Niger),aa,atla1278,language,safe,15.0907,8.43261,ML NE NG TD,Africa,NA,NA,NA,NA
714,maas1239,ffm,Maasina Fulfulde,Fulfulde,Fulfulde (Mali),aa,atla1278,language,safe,11.1324,-3.64763,BF CI GH ML MR NE,Africa,NA,NA,NA,NA
715,west2454,fuh,Western Niger Fulfulde,Fulfulde,Fulfulde (Burkina Faso),aa,atla1278,language,safe,14.2471,-0.52004,BF BJ ML NE NG,Africa,NA,NA,NA,NA
716,fuli1240,flr,Fuliiru,Fuliru,NA,aa,atla1278,language,safe,-3.04022,28.9865,BI CD,Africa,NA,NA,NA,NA
717,gaaa1244,gaa,Ga,Ga,NA,aa,atla1278,language,safe,5.65488,-0.18598,GH,Africa,NA,NA,NA,NA
718,ngan1299,gng,Ngangam,Gangam,NA,aa,atla1278,language,safe,10.2523,0.70509,BJ GH TG,Africa,NA,NA,NA,NA
719,nort2775,gya,Northwest Gbaya,Gbaya,"Gbaya (Northwest, CAR)",aa,atla1278,language,safe,5.9503,15.2569,CF CG CM NG,Africa,NA,NA,NA,NA
720,gbay1287,gbp,Gbaya-Bossangoa,Gbaya,"Gbaya (Bossangoa, CAR)",aa,atla1278,language,safe,6.61896,17.645,CF,Africa,NA,NA,NA,NA
721,genn1243,gej,Gen,Gɛn-mina,Gɛn-mina (Benin),aa,atla1278,language,safe,6.25971,1.67727,BJ TG,Africa,NA,NA,NA,NA
722,genn1243,gej,Gen,Gɛn-mina,Gɛn-mina (Togo),aa,atla1278,language,safe,6.25971,1.67727,BJ TG,Africa,NA,NA,NA,NA
723,godi1239,god,Godié,Godié,NA,aa,atla1278,language,safe,5.3944,-5.82696,CI,Africa,NA,NA,NA,NA
724,gonj1241,gjn,Gonja,Gonja,NA,aa,atla1278,language,safe,8.48801,-0.72757,GH,Africa,NA,NA,NA,NA
725,nort2810,gbo,Northern Grebo,Grebo,NA,aa,atla1278,language,safe,5.17103,-8.1409,CI LR,Africa,NA,NA,NA,NA
726,gude1246,gde,Gude,Guɗe,NA,aa,afro1255,language,safe,10.2138,13.403,CM NG,Africa,NA,NA,NA,NA
727,gour1243,gux,Gourmanchéma,Gulmancema,NA,aa,atla1278,language,safe,11.6711,1.28489,BF BJ NE TG,Africa,NA,NA,NA,NA
728,hang1258,hag,Hanga,Hanga,NA,aa,atla1278,language,definitely endangered,9.33929,-1.57833,GH,Africa,NA,NA,NA,NA
729,haus1257,hau,Hausa,Hausa,Hausa (Niger),aa,afro1255,language,safe,11.1513,8.7804,BF BJ CM NE NG TD,Africa,NA,NA,NA,NA
730,haus1257,hau,Hausa,Hausa,Hausa (Nigeria),aa,afro1255,language,safe,11.1513,8.7804,BF BJ CM NE NG TD,Africa,NA,NA,NA,NA
731,ifee1241,ife,Ifè,Ifɛ̀,NA,aa,atla1278,language,safe,7.63568,1.58494,BJ TG,Africa,NA,NA,NA,NA
732,nucl1417,ibo,Igbo,Igbo,NA,aa,atla1278,language,safe,4.62705,7.23441,NG,Africa,NA,NA,NA,NA
733,iged1239,ige,Igede,Igede,NA,aa,atla1278,language,safe,6.95522,8.27362,NG,Africa,NA,NA,NA,NA
734,sout2774,ijs,Southeast Ijo,Ijo de l'est; Eastern Ijo,Ijo de l'est; Eastern Ijo (Okrika),aa,ijoi1239,language,vulnerable,4.44235,6.32192,NG,Africa,NA,NA,NA,NA
735,ikwo1238,iqw,Ikwo,Ikwo,NA,aa,atla1278,dialect,safe,NA,NA,,Africa,NA,NA,NA,NA
736,izii1239,izz,Izi,Izi,NA,aa,atla1278,dialect,safe,6.33,8,,Africa,1,NA,NA,NA
737,jola1263,dyo,Jola-Fonyi,Joola,NA,aa,atla1278,language,safe,12.75752,-15.7354766667,GM GW SN,Africa,NA,NA,NA,NA
738,jurm1239,bex,Jur Modo,Jur mödö,NA,aa,cent2225,language,safe,6.03321,29.974,SD,Africa,NA,NA,NA,NA
739,kabi1261,kbp,Kabiyé,Kabiyɛ,NA,aa,atla1278,language,safe,8.96816,0.495023,BJ GH TG,Africa,NA,NA,NA,NA
740,kako1242,kkj,Kako,Kakɔ,NA,aa,atla1278,language,safe,3.79989,15.6282,CF CG CM,Africa,NA,NA,NA,NA
741,baan1242,bqx,Baangi,Kambari,NA,aa,atla1278,language,safe,10.8083,5.7261,NG,Africa,NA,NA,NA,NA
742,cent2050,knc,Central Kanuri,Kanuri,NA,aa,saha1256,language,safe,11.8863,16.3918,CM NE NG SD TD,NA,NA,NA,NA,NA
743,west2466,kza,Western Karaboro,Karaboro,NA,aa,atla1278,language,safe,10.6298,-4.76482,BF,Africa,NA,NA,NA,NA
744,kara1478,kzr,Karang,Karaŋ,NA,aa,atla1278,language,vulnerable,8.01727,15.2114,CM TD,Africa,NA,NA,NA,NA
745,kase1253,xsm,Kasem,Kasem,NA,aa,atla1278,language,safe,11.0824,-1.39076,BF GH,Africa,NA,NA,NA,NA
746,kase1253,xsm,Kasem,Kasɩm,NA,aa,atla1278,language,safe,11.0824,-1.39076,BF GH,Africa,NA,NA,NA,NA
747,koon1245,ozm,Koonzime,Kɔɔzime,NA,aa,atla1278,language,safe,3.25933,13.54152,CM,Africa,NA,NA,NA,NA
748,kiku1240,kik,Kikuyu,Kikuyu,NA,aa,atla1278,language,safe,-0.29005,36.719,KE,Africa,NA,NA,NA,NA
749,nort2765,kqs,Northern Kissi,Kisiei,NA,aa,atla1278,language,safe,8.7283,-10.4063,GN LR SL,Africa,NA,NA,NA,NA
750,komc1235,bkm,Kom (Cameroon),Kom,NA,aa,atla1278,language,safe,6.2596,10.3348,CM,Africa,NA,NA,NA,NA
751,komo1260,kmw,Komo (Democratic Republic of Congo),Komo,NA,aa,atla1278,language,safe,-0.76333,26.7144,CD,Africa,NA,NA,NA,NA
752,konk1269,xon,Konkomba,Konkomba,NA,aa,atla1278,language,safe,9.82224,0.2783,GH TG,Africa,NA,NA,NA,NA
753,libe1247,xpe,Liberia Kpelle,Kpelle,NA,aa,mand1469,language,safe,6.92048,-9.96128,GN LR,Africa,NA,NA,NA,NA
754,guin1254,gkp,Guinea Kpelle,Kpɛlɛwoo,NA,aa,mand1469,language,safe,7.93196,-8.98843,GN LR,Africa,NA,NA,NA,NA
755,gbay1288,krs,Gbaya (Sudan),Kresh,NA,aa,kres1240,language,vulnerable,8.43391,25.5173,CF SD,Africa,NA,NA,NA,NA
756,krio1253,kri,Krio,Krio,NA,aa,indo1319,language,safe,10.8811,-14.3204,GM GN SL SN US,Africa,NA,NA,NA,NA
757,tepo1239,ted,Tepo Krumen,Kroumen Tépo,NA,aa,atla1278,language,safe,5.16267,-7.66346,CI LR,Africa,NA,NA,NA,NA
758,kuri1259,kuj,Kuria,Kuria,NA,aa,atla1278,language,safe,-1.50636,34.5049,KE TZ,Africa,NA,NA,NA,NA
759,kusa1250,kus,Kusaal,Kusal,NA,aa,atla1278,language,safe,10.9703,-0.38756,BF GH TG,Africa,NA,NA,NA,NA
760,lama1275,las,Lama (Togo),Lama,NA,aa,atla1278,language,safe,8.66954,0.833293,BJ GH TG,Africa,NA,NA,NA,NA
761,lele1276,lln,Lele (Chad),Lele,NA,aa,afro1255,language,safe,9.158,15.81149,TD,Africa,NA,NA,NA,NA
762,lend1245,led,Lendu,Lendu,NA,aa,cent2225,language,safe,2.1898,30.6794,CD UG,Africa,NA,NA,NA,NA
763,loma1260,lom,Loma (Liberia),Lɔgɔmagooi,NA,aa,mand1469,language,safe,7.91585,-9.69906,GN LR,Africa,NA,NA,NA,NA
764,loko1255,lok,Loko,Lɔkɔ,NA,aa,mand1469,language,safe,9.11838,-12.1583,SL,Africa,NA,NA,NA,NA
765,ligb1244,lig,Ligbi,Ligbi,NA,aa,mand1469,language,definitely endangered,7.94291,-2.56353,CI GH,Africa,NA,NA,NA,NA
766,west2450,lia,West-Central Limba,Limba,NA,aa,atla1278,language,safe,9.52392,-12.3138,SL,Africa,NA,NA,NA,NA
767,limb1268,lmp,Limbum,Limbum,NA,aa,atla1278,language,safe,6.58608,10.9802,CM NG,Africa,NA,NA,NA,NA
768,ling1263,lin,Lingala,Lingala,NA,aa,atla1278,language,safe,1.40324,19.7829,CD CF CG,Africa,NA,NA,NA,NA
769,lukp1238,dop,Lukpa,Lokpa,NA,aa,atla1278,language,safe,9.51949,1.66954,BJ TG,Africa,NA,NA,NA,NA
770,gand1255,lug,Ganda,Luganda,NA,aa,atla1278,language,safe,0.66884,32.15153,UG,Africa,NA,NA,NA,NA
771,lugb1240,lgg,Lugbara,Lugbara,NA,aa,cent2225,language,safe,3.02245,30.8642,CD UG,Africa,NA,NA,NA,NA
772,lyel1241,lee,Lyélé,Lyélé,NA,aa,atla1278,language,safe,12.4305,-2.59229,BF,Africa,NA,NA,NA,NA
773,came1252,mcu,Donga Mambila,Mambila,Mambila (Cameroon),aa,atla1278,language,definitely endangered,6.43829,11.41953,CM NG,Africa,NA,NA,NA,NA
774,nige1255,mzk,Western Mambila,Mambila,Mambila (Nigeria),aa,atla1278,language,safe,6.69736,11.3161,CM NG,Africa,NA,NA,NA,NA
775,mamp1244,maw,Mampruli,Mampruli,NA,aa,atla1278,language,safe,10.3884,-0.74675,GH TG,Africa,NA,NA,NA,NA
776,west2500,mlq,Western Maninkakan,Mande,NA,aa,mand1469,language,safe,13.5677,-12.8009,GM GN GW ML MR SN,Africa,1,NA,NA,NA
777,east2426,emk,Eastern Maninkakan,Manding,NA,aa,mand1469,language,safe,9.33048,-10.5394,CI GN LR ML SL,Africa,NA,NA,NA,NA
778,mang1394,mdj,Mangbetu,Mangbetu,Mangbetu (Meje),aa,cent2225,language,safe,2.5511,27.0712,CD,Africa,NA,NA,NA,NA
779,kita1249,mwk,Kita Maninkakan,Maninka-kan,NA,aa,mand1469,language,safe,13.1798,-9.49151,GN ML,Africa,NA,NA,NA,NA
780,mund1326,muh,Mündü,Mündü,NA,aa,atla1278,language,safe,4.22755,29.9967,CD SD,Africa,NA,NA,NA,NA
781,cros1244,mfn,Cross River Mbembe,Mbembe,NA,aa,atla1278,language,safe,6.16926,8.23592,NG,Africa,NA,NA,NA,NA
782,mboc1235,mbo,Mbo (Cameroon),Mboó,NA,aa,atla1278,language,vulnerable,5.13981,9.92766,CM,Africa,NA,NA,NA,NA
783,maka1304,mcp,Makaa,Mekaa,NA,aa,atla1278,language,safe,4.15471,13.0789,CM,Africa,NA,NA,NA,NA
784,mend1266,men,Mende (Sierra Leone),Mende,NA,aa,mand1469,language,safe,7.90935,-10.9926,GN LR SL,Africa,NA,NA,NA,NA
785,meta1238,mgo,Meta',Metta,NA,aa,atla1278,language,safe,5.88942,9.87416,CM,Africa,NA,NA,NA,NA
786,mama1271,myk,Mamara Senoufo,Minyanka,NA,aa,atla1278,language,safe,12.4871,-5.28245,BF ML,Africa,1,NA,NA,NA
787,degg1238,mzw,Deg,Mo,Mo (Deg),aa,atla1278,language,vulnerable,8.43846,-2.28724,CI GH,Africa,NA,NA,NA,NA
788,mofu1248,mif,Mofu-Gudur,Mofu-gudur,NA,aa,afro1255,language,safe,10.567,14.0314,CM,Africa,NA,NA,NA,NA
789,moss1236,mos,Mossi,Moore,NA,aa,atla1278,language,safe,10.4524,-1.17278,BF CI GH ML TG,NA,NA,NA,NA,NA
790,mwan1250,moa,Mwan,Muan,NA,aa,mand1469,language,safe,7.87533,-5.9457700000000004,CI,Africa,NA,NA,NA,NA
