InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids,glottocode,isocodes,macroarea
2,kett1243,ket,Ket,NA,0071,q,ɣ qχ ɢ ʁ q ʀ χ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,yeni1252,nort2746,Ket,False,language,definitely endangered,63.7551,87.5466,ket,NA,NA,0,0,0,RU,kett1243,ket,Eurasia
3,lakk1252,lbe,Lak,NA,0071+02B0,qʰ,qʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0071+02B7+02B0,qʷʰ,qʷʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0071+02B7+02BC,qʷʼ,qʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0071+02BC,qʼ,qʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0071+0348,q͈,q͈,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,+,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0071+0348+02B7,q͈ʷ,q͈ʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,+,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0262,ɢ,ɢ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,0262+02B7,ɢʷ,ɢʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,03C7,χ,χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,03C7+02B7,χʷ,χʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,03C7+0348,χ͈,χ͈,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,+,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
3,lakk1252,lbe,Lak,NA,03C7+0348+02B7,χ͈ʷ,χ͈ʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,+,-,-,-,nakh1245,dagh1238,Lak,False,language,vulnerable,42.1328,47.0809,lbe,NA,NA,0,0,4,AZ GE KZ RU UA,lakk1252,lbe,Eurasia
4,kaba1278,kbd,Kabardian,NA,0071+03C7,qχ,qχ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,0071+03C7+02B7,qχʷ,qχʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,0071+03C7+02B7+02BC,qχʷʼ,qχʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,0071+03C7+02BC,qχʼ,qχʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,0281,ʁ,ʁ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,0281+02B7,ʁʷ,ʁʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,03C7,χ,χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
4,kaba1278,kbd,Kabardian,NA,03C7+02B7,χʷ,χʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,abkh1242,circ1239,Kabardian,False,language,vulnerable,43.5082,43.3918,kbd,NA,NA,0,0,1,RU TR,kaba1278,kbd,Eurasia
5,nucl1302,kat,Georgian,NA,0071+02BC,qʼ,q̰ qʼ ʁ̰,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,kart1248,geor1253,Georgian,False,language,safe,41.850397,43.78613,kat,NA,NA,0,0,16,AM AZ GE IR RU TR,nucl1302,kat,Eurasia
5,nucl1302,kat,Georgian,NA,0281,ʁ,ʁ χ͉ ʁ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,kart1248,geor1253,Georgian,False,language,safe,41.850397,43.78613,kat,NA,NA,0,0,16,AM AZ GE IR RU TR,nucl1302,kat,Eurasia
5,nucl1302,kat,Georgian,NA,03C7,χ,χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,kart1248,geor1253,Georgian,False,language,safe,41.850397,43.78613,kat,NA,NA,0,0,16,AM AZ GE IR RU TR,nucl1302,kat,Eurasia
6,buru1296,bsk,Burushaski,NA,0071,q,q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,,,Burushaski,False,language,definitely endangered,36.2161,74.8236,bsk,NA,NA,0,0,3,IN PK,buru1296,bsk,Eurasia
6,buru1296,bsk,Burushaski,NA,0071+02B0,qʰ,qʰ qʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,,,Burushaski,False,language,definitely endangered,36.2161,74.8236,bsk,NA,NA,0,0,3,IN PK,buru1296,bsk,Eurasia
6,buru1296,bsk,Burushaski,NA,0281,ʁ,ʁ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,,,Burushaski,False,language,definitely endangered,36.2161,74.8236,bsk,NA,NA,0,0,3,IN PK,buru1296,bsk,Eurasia
6,buru1296,bsk,Burushaski,NA,03C7,χ,χ χ χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,,,Burushaski,False,language,definitely endangered,36.2161,74.8236,bsk,NA,NA,0,0,3,IN PK,buru1296,bsk,Eurasia
7,kuru1302,kru,Kurukh,NA,03C7,χ,x χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,drav1251,kuru1301,Kurukh,False,language,vulnerable,24.4644,86.4657,kru,NA,NA,0,0,2,BD BT IN,kuru1302,kru,Eurasia
16,mand1415,cmn,Mandarin Chinese,NA,03C7,χ,χ h,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sino1245,mand1471,Mandarin Chinese,False,language,safe,40.0209,116.228,cmn,NA,NA,0,0,31,CN KP LA MM MN RU TW VN,mand1415,cmn,Eurasia
23,lahu1253,lhu,Lahu,NA,0071,q,q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sino1245,laho1234,Lahu,False,language,safe,21.2701,100.214,lhu,NA,NA,0,0,4,CN LA MM TH VN,lahu1253,lhu,Eurasia
23,lahu1253,lhu,Lahu,NA,0071+02B0,qʰ,qχ qʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,sino1245,laho1234,Lahu,False,language,safe,21.2701,100.214,lhu,NA,NA,0,0,4,CN LA MM TH VN,lahu1253,lhu,Eurasia
30,atay1247,tay,Atayal,NA,0071,q,q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,aust1307,atay1246,Atayal,False,language,vulnerable,24.5209,121.388,tay,NA,NA,0,0,2,TW,atay1247,tay,Papunesia
33,bata1289,bbc,Batak,NA,0280,ʀ,ʀ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,aust1307,sout2849,Batak Toba,False,language,vulnerable,2.35498,99.1761,bbc,NA,NA,0,0,0,ID,bata1289,bbc,Papunesia
58,kuni1267,kup,Kunimaipa,NA,0262,ɢ,ɢʁ ɢ ʁ ɢ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,goil1242,goil1242,Kunimaipa,False,language,safe,-8.09371,146.908,kup,NA,NA,0,0,4,PG,kuni1267,kup,Papunesia
61,aleu1260,ale,Aleut,NA,0071,q,q qχ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,eski1264,eski1264,Aleut,False,language,definitely endangered,52.1228,-174.29,ale,NA,NA,0,0,2,RU US,aleu1260,ale,North America
61,aleu1260,ale,Aleut,NA,0281,ʁ,ʁ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,eski1264,eski1264,Aleut,False,language,definitely endangered,52.1228,-174.29,ale,NA,NA,0,0,2,RU US,aleu1260,ale,North America
61,aleu1260,ale,Aleut,NA,03C7,χ,χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,eski1264,eski1264,Aleut,False,language,definitely endangered,52.1228,-174.29,ale,NA,NA,0,0,2,RU US,aleu1260,ale,North America
62,kala1399,kal,Inuit,NA,0071,q,χ q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
62,kala1399,kal,Inuit,NA,0071+02D0,qː,qː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
62,kala1399,kal,Inuit,NA,0274,ɴ,ɴ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
62,kala1399,kal,Inuit,NA,0274+02D0,ɴː,ɴː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
62,kala1399,kal,Inuit,NA,0281,ʁ,ʁ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
62,kala1399,kal,Inuit,NA,03C7+02D0,χː,χː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,eski1264,gree1280,Kalaallisut,False,language,vulnerable,69.3761,-52.864,kal,NA,NA,0,0,0,GL,kala1399,kal,North America
65,hupa1239,hup,Hupa,NA,0071,q,qʰ q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
65,hupa1239,hup,Hupa,NA,0071+02B0,qʰ,qʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
65,hupa1239,hup,Hupa,NA,0071+02BC,qʼ,qʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,atha1245,cali1245,Hupa,False,language,critically endangered,41.0982,-123.68,hup,NA,NA,0,0,0,US,hupa1239,hup,North America
67,sout2956,hax,Haida,NA,0071,q,q ʁ q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0071+02B0,qʰ,qʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0071+02B7,qʷ,qʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0071+02B7+02B0,qʷʰ,qʷʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,+,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0071+02B7+02BC,qʷʼ,qʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,0071+02BC,qʼ,qʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,03C7,χ,χ χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
67,sout2956,hax,Haida,NA,03C7+02B7,χʷ,χʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,haid1248,haid1248,Southern Haida,False,language,critically endangered,53.2616,-132.008,hax,NA,NA,0,0,0,CA,sout2956,hax,North America
68,squa1248,squ,Squamish,NA,0071,q,qʰ q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
68,squa1248,squ,Squamish,NA,0071+02B7,qʷ,qʷʰ qʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
68,squa1248,squ,Squamish,NA,0071+02B7+02BC,qʷʼ,qʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
68,squa1248,squ,Squamish,NA,0071+02BC,qʼ,qʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
68,squa1248,squ,Squamish,NA,03C7,χ,χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
68,squa1248,squ,Squamish,NA,03C7+02B7,χʷ,χʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,cent2129,Squamish,False,language,critically endangered,49.3231,-123.014,squ,NA,NA,0,0,0,CA,squa1248,squ,North America
69,sout2965,slh,Salish,NA,0071,q,q,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
69,sout2965,slh,Salish,NA,0071+02B7,qʷ,qʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
69,sout2965,slh,Salish,NA,0071+02B7+02BC,qʷʼ,qʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
69,sout2965,slh,Salish,NA,0071+02BC,qʼ,qʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
69,sout2965,slh,Salish,NA,03C7,χ,χ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
69,sout2965,slh,Salish,NA,03C7+02B7,χʷ,χʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,sali1255,lush1251,Southern Puget Sound Salish,False,language,definitely endangered,47.263,-122.141,slh,NA,NA,0,0,6,US,sout2965,slh,North America
70,nuuc1236,nuk,Nootka,NA,0071,q,q qʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,waka1280,noot1238,Nuu-chah-nulth,False,language,critically endangered,49.67,-126.67,nuk,NA,NA,0,0,0,US,nuuc1236,nuk,North America
70,nuuc1236,nuk,Nootka,NA,0071+02B7,qʷ,qʷʰ qʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-,waka1280,noot1238,Nuu-chah-nulth,False,language,critically endangered,49.67,-126.67,nuk,NA,NA,0,0,0,US,nuuc1236,nuk,North America
70,nuuc1236,nuk,Nootka,NA,0071+02B7+02BC,qʷʼ,qʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,waka1280,noot1238,Nuu-chah-nulth,False,language,critically endangered,49.67,-126.67,nuk,NA,NA,0,0,0,US,nuuc1236,nuk,North America
70,nuuc1236,nuk,Nootka,NA,0071+02BC,qʼ,qʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-,waka1280,noot1238,Nuu-chah-nulth,False,language,critically endangered,49.67,-126.67,nuk,NA,NA,0,0,0,US,nuuc1236,nuk,North America
